id,name,name_local,type,closed_year,continent,country,city,address,latitude,longitude,phone,services
store-lego-store-changsha-longhu-furongfu-street,LEGO® Store ChangSha Longhu Furongfu Street,龙湖长沙芙蓉天街,official,,Asia,China,Changsha,长沙市芙蓉区人民东路与望龙路交叉口东南角,28.1906,113.0737,,
store-lego-store-changsha-north-star-triangle-dragon,LEGO® Store ChangSha North Star Triangle Dragon,乐高(长沙北辰荟店),official,,Asia,China,Changsha,长沙市开福区湘江北路1500号长沙北辰三角洲大悦城L1-L1-11,28.2389,112.978,,
store-lego-store-changsha-xingsha-mixc,LEGO® Store ChangSha Xingsha MixC,乐高授权专卖店(星沙万象汇),official,,Asia,China,Changsha,长沙市长沙县星沙大道178号星沙万象汇L124号商铺,28.2494,113.0867,,
store-lego-store-hc-international-plaza,LEGO® Store HC International Plaza,华创国际广场,official,,Asia,China,Changsha,"109 Furong Middle Road, Changsha, China",28.14508,113.23844,0731-85232670,bam;pab
store-lego-store-international-finance-square,LEGO® Store International Finance Square,乐高品牌标杆店(IFS国金中心店),official,,Asia,China,Changsha,"188 West Jiefang Road,, Changsha, China",28.19517,112.96668,0731-85232690,bam;pab
store-lego-store-the-mix-c-one-changsha,LEGO® Store The Mix C One Changsha,,official,,Asia,China,Changsha,"L102, 188 Xingsha Avenue,, China",28.20015,112.97172,0731-85232680,bam;pab
store-lego-store-wuyue-square,LEGO® Store Wuyue Square,,official,,Asia,China,Changzhou,"1F-124-1,188 Middle Wuyi Road,, Changzhou, China",31.81226,119.96915,0519-81886895,bam;pab
store-lego-store-xinbei-wanda-plaza,LEGO® Store Xinbei Wanda Plaza,,official,,Asia,China,Changzhou,"1F-1008-1009,88 M Tongjiang Rd, Changzhou, China",31.81226,119.96915,0519-81815152,bam;pab
store-lego-store-fucheng-wandam,LEGO® Store Fucheng Wandam,,official,,Asia,China,Chengdu,,30.65987,104.06332,,bam;pab
store-lego-store-joy-city-chengdu,LEGO® Store Joy City Chengdu,LEGO(大悦城店),official,,Asia,China,Chengdu,"1-063, 518 Dayue Road,, Chengdu, China",30.65987,104.06332,028-87481601,bam;pab
store-lego-store-leshijie-capitaland,LEGO® Store Leshijie capitaland,,official,,Asia,China,Chengdu,"No. 1 Taishan North Road,, Chengdu, China",30.65987,104.06332,028-86611878,bam;pab
store-lego-store-longfor-binjiang-paradise-walk,LEGO® Store Longfor Binjiang Paradise Walk,,official,,Asia,China,Chengdu,"1st Floor, PARADISE WALK, Chengdu, China",30.65987,104.06332,028-86057030,bam;pab
store-lego-store-renhe-town,LEGO® Store Renhe Town,,official,,Asia,China,Chengdu,"F137, 505 West Fucheng Blvd., Chengdu, China",30.65987,104.06332,028-85324122,bam;pab
store-lego-store-saiho-plaza,LEGO® Store Saiho Plaza,乐高(世豪广场店),official,,Asia,China,Chengdu,"998 Middle Jiannan Avenue,, Chengdu, China",30.65987,104.06332,028-85186318,bam;pab
store-lego-store-taikoo-li-chengdu,LEGO® Store Taikoo Li Chengdu,乐高(成都店),official,,Asia,China,Chengdu,成都市锦江区中纱帽街8号成都远洋太古里F1,30.6547,104.085,,
store-lego-store-the-mix-c-chengdu,LEGO® Store The Mix C Chengdu,,official,,Asia,China,Chengdu,"F2-251, 8 Shuangqing Road,, Chengdu, China",30.65987,104.06332,028-81454800,bam;pab
store-lego-store-wangfujing-shopping-center,LEGO® Store Wangfujing Shopping Center,,official,,Asia,China,Chengdu,"Wangfujing, No. 9,Kehua Mid Rd, Chengdu, China",30.65987,104.06332,028-85061355,bam;pab
store-lego-store-aegean-shopping-mall,LEGO® Store Aegean Shopping Mall,,official,,Asia,China,Chongqing,"1F, Aegean Mall, No.1003, Chongqing, China",30.05518,107.87487,023-63051800,bam;pab
store-lego-store-i-mix-park,LEGO® Store I Mix Park,,official,,Asia,China,Chongqing,,29.56567,106.54792,,bam;pab
store-lego-store-longfor-yuanzhu-paradise-walk,LEGO® Store Longfor Yuanzhu Paradise Walk,,official,,Asia,China,Chongqing,"No. 25, Fukang Road,, Chongqing, China",29.56567,106.54792,13837122393,bam;pab
store-lego-store-mosaic-metro-park,LEGO® Store Mosaic Metro Park,,official,,Asia,China,Chongqing,"37 Hongsheng Road,, Chongqing, China",29.66277,106.65553,13837122393,bam;pab
store-lego-store-raffles-city-chongqing,LEGO® Store Raffles City Chongqing,乐高(重庆来福士店),official,,Asia,China,Chongqing,"03-52, 18, Xinyi Street, Chongqing, China",29.56567,106.54792,023-68701518,bam;pab
store-lego-store-the-mix-c-chongqing,LEGO® Store The Mix C Chongqing,,official,,Asia,China,Chongqing,"55 Xiejiawan Road, Chongqing, China",29.56567,106.54792,13837122393,bam;pab
store-lego-store-times-paradise-walk,LEGO® Store Times Paradise Walk,,official,,Asia,China,Chongqing,"174 Second Changjiang Road,, Chongqing, China",29.56567,106.54792,023-68818680,bam;pab
store-lego-store-u-city-paradise-walk,LEGO® Store U City Paradise Walk,,official,,Asia,China,Chongqing,"94 Daxuecheng North Road,, Chongqing, China",29.56567,106.54792,023-65386639,bam;pab
store-lego-store-capitamall-peace-plaza,LEGO® Store CapitaMall Peace Plaza,凯德和平广场,official,,Asia,China,Dalian,"1F-01-44/45, 695 Gorky Road,, Dalian, China",38.91305,121.6098,0411-39556667,bam;pab
store-lego-store-galleria-mall,LEGO® Store Galleria Mall,,official,,Asia,China,Dalian,"1-08/09 96 Changjiang East Rd, Dalian, China",39.74028,122.25583,0411-66858875,bam;pab
store-lego-store-roosevelt-plaza,LEGO® Store Roosevelt Plaza,大连罗斯福广场(西安路),official,,Asia,China,Dalian,"1F-12017, 139 Xi'an Road,, Dalian, China",38.91305,121.6098,0411-66876989,bam;pab
store-lego-store-dg-mall,LEGO® Store DG Mall,,official,,Asia,China,Dongguan,"1020 DG Mall,, Dongguan, China",23.01836,113.74523,0769-28685324,bam;pab
store-lego-store-dongguan-songshan-lake-mixc,LEGO® Store Dongguan Songshan Lake MixC,乐高(东莞松山湖万象汇店),official,,Asia,China,Dongguan,东莞市科技三路与总部三路交叉路口东北角松山湖万象汇L1层L119室,22.9565,113.8951,,
store-lego-store-foshan-vanke-plaza,LEGO® Store Foshan Vanke Plaza,,official,,Asia,China,Foshan,"NO.23 Guilan Road,, Foshan, China",23.02398,113.11596,13229621500,bam;pab
store-lego-store-i-mix-park-foshan,LEGO® Store I Mix Park Foshan,,official,,Asia,China,Foshan,,23.02398,113.11596,18033222385,bam;pab
store-lego-store-nova,LEGO® Store Nova,,official,,Asia,China,Foshan,"B1-30, 29 Zumiao Road,, Foshan, China",23.02398,113.11596,‭17620745153‬,bam;pab
store-lego-store-aeon-mall,LEGO® Store Aeon Mall,,official,,Asia,China,Guangzhou,"1-112, 1 Safeng Third Road,, Guangzhou, China",23.12884,113.25896,020-22256501,bam;pab
store-lego-store-guangzhou-xinda-jinmao-plaza-haizhu,LEGO® Store Guangzhou Xinda Jinmao Plaza Haizhu,信达金茂广场,official,,Asia,China,Guangzhou,广州市天河区广州大道北路920号,23.1725,113.3193,,
store-lego-store-international-grand-city,LEGO® Store International Grand City,乐高(IGC天汇广场店),official,,Asia,China,Guangzhou,"L224, 222 Xinming Road,, Guangzhou, China",23.12884,113.25896,15622585036,bam;pab
store-lego-store-k11,LEGO® Store K11,,official,,Asia,China,Guangzhou,"4F, 6 Zhujiang East Road, Guangzhou, China",23.12884,113.25896,020-87586230,bam;pab
store-lego-store-panyu-aeon-mall,LEGO® Store Panyu Aeon Mall,,official,,Asia,China,Guangzhou,"L1-1014-1015-2, 1 Yayun Avenue, Guangzhou, China",23.12884,113.25896,13580576116,bam;pab
store-lego-store-park-paradise,LEGO® Store Park Paradise,,official,,Asia,China,Guangzhou,"L129-L130,1689 North Baiyun St, Guangzhou, China",23.12884,113.25896,020-62320095,bam;pab
store-lego-store-popark,LEGO® Store Popark,,official,,Asia,China,Guangzhou,"B1-1015, 63 Linhe Middle Road,, Guangzhou, China",23.12884,113.25896,020-88523551,bam;pab
store-lego-store-rock-square,LEGO® Store Rock Square,,official,,Asia,China,Guangzhou,"B1-S33, 106-108 Industry Ave., Guangzhou, China",23.12884,113.25896,020-31950201,bam;pab
store-lego-store-sunac-mall-guangzhou,LEGO® Store Sunac Mall Guangzhou,,official,,Asia,China,Guangzhou,"63 Fenghuang North Road, Guangzhou, China",23.12884,113.25896,020-36999186,bam;pab
store-lego-store-taikoohui,LEGO® Store TaiKooHui,,official,,Asia,China,Guangzhou,"383 Tianhe Road,, Guangzhou, China",23.12884,113.25896,020-83980191,bam;pab
store-lego-store-zhengjia-plaza-guangzhou,LEGO® Store Zhengjia Plaza Guangzhou,广州乐高品牌旗舰店,official,,Asia,China,Guangzhou,广州市天河区天河路228号正佳广场1层,23.1329,113.3273,,
store-lego-store-the-mix-c-guilin,LEGO® Store The Mix C Guilin,,official,,Asia,China,Guilin,"1 Liumashan Road,, Guilin, China",25.27799,110.29106,0773-8622108,bam;pab
store-lego-store-haikou,LEGO® Store Haikou,,official,,Asia,China,Haikou,,20.04623,110.19565,,
store-lego-store-grand-canal-place,LEGO® Store Grand Canal Place,,official,,Asia,China,Hangzhou,"58 Lishui Road, Hangzhou, China",30.24896,120.20523,0751-86780459,bam;pab
store-lego-store-in77,LEGO® Store In77,,official,,Asia,China,Hangzhou,"B1-003, Block C1 In77, Hangzhou, China",30.24896,120.20523,0571-87022005,bam;mosaic_maker;pab
store-lego-store-intime,LEGO® Store Intime,,official,,Asia,China,Hangzhou,"L1-003, 380 Fengtan Road, Hangzhou, China",30.24896,120.20523,0571-82487040,bam;pab
store-lego-store-lining-intime-city,LEGO® Store Lining Intime City,乐高(杭州临平银泰城店),official,,Asia,China,Hangzhou,"1F-120/121, 118 Centry Avenue,, Hangzhou, China",30.24896,120.20523,0571-86107591,bam;pab
store-lego-store-raffles-city,LEGO® Store Raffles City,,official,,Asia,China,Hangzhou,,30.24896,120.20523,,bam;pab
store-lego-store-the-mix-c-hangzhou,LEGO® Store The Mix C,,official,,Asia,China,Hangzhou,,30.24896,120.20523,0571-82395736,
store-lego-store-the-mix-c-one,LEGO® Store The Mix C One,,official,,Asia,China,Hangzhou,,30.24896,120.20523,,bam;pab
store-lego-store-the-mixc,LEGO® Store The Mixc,,official,,Asia,China,Hangzhou,"701 Fuchun Road,, Hangzhou, China",30.25442,120.20939,0571-89700772,bam;pab
store-lego-store-xiasha-in-city,LEGO® Store Xiasha In City,银泰百货(下沙店),official,,Asia,China,Hangzhou,"97 Jinsha Avenue,, Hangzhou, China",30.24896,120.20523,0571-86689585,bam;pab
store-lego-store-xixi-in-city,LEGO® Store Xixi In City,,official,,Asia,China,Hangzhou,"P3-1-014, 1 Wuchang Avenue,, Hangzhou, China",30.24896,120.20523,0571-89185067,bam;pab
store-lego-store-yuhang-wanda-plaza,LEGO® Store Yuhang Wanda Plaza,,official,,Asia,China,Hangzhou,"1888, West Wenyi Road, Hanghou, China",30.24896,120.20523,0571-88771171,bam;pab
store-lego-store-china-world-mall-harbin,LEGO® Store China World Mall Harbin,国贸城,official,,Asia,China,Harbin,哈尔滨市南岗区果戈里大街361号,45.7601,126.6454,,
store-lego-store-harbin-hongbo-central-park,LEGO® Store Harbin Hongbo Central Park,乐高(红博中央公园店),official,,Asia,China,Harbin,哈尔滨市南岗区红旗大街339号红博商业中央公园B2层39室,45.757,126.6997,,
store-lego-store-harbin-kaide-store-on-xuefu-road,LEGO® Store Harbin Kaide store on Xuefu Road,乐高(学府凯德店),official,,Asia,China,Harbin,哈尔滨市南岗区学府路1-1凯德广场学府店01-84-85,45.7211,126.6083,,
store-lego-store-harbin-wangfujing-harbin-palace,LEGO® Store Harbin Wangfujing Harbin Palace,王府井购物中心,official,,Asia,China,Harbin,哈尔滨市道里区景江东路899号,45.7339,126.5669,,
store-lego-store-baohe-wanda-suning,LEGO® Store Baohe Wanda Suning,乐高(合肥包河万达广场店),official,,Asia,China,Hefei,"Wanda Plaza, 130 Maanshan Road, Hefei, China",31.86657,117.28143,0551—63525660,bam;pab
store-lego-store-the-mix-c-hefei,LEGO® Store The Mix C Hefei,合肥万象城,official,,Asia,China,Hefei,"111 Qianshan Road,, Hefei, China",31.86657,117.28143,0551- 63857291,bam;pab
store-lego-store-huaian-xinya-plaza-lego,LEGO® Store Huaian Xinya Plaza,LEGO,official,,Asia,China,Huai'an,淮安市清江浦区淮海东路142号新亚广场1F,33.5969,119.0263,,
store-lego-store-jiangmen-grand-city,LEGO® Store Jiangmen Grand City,汇悦·大融城,official,,Asia,China,Jiangmen,江门市蓬江区白石大道166号,22.6118,113.0822,,
store-lego-store-the-mix-c-jinan,LEGO® Store The Mix C Jinan,,official,,Asia,China,Jinan,"LG236,NE Yaojia Rd/E Yaojia Rd, Jinan, China",36.65198,117.11385,0531-82612786,bam;pab
store-lego-store-joycity-kunming,LEGO® Store Joycity Kunming,昆明大悦城,official,,Asia,China,Kunming,"6-1-06,618 Huancheng North Rd, Kunming, China",25.03994,102.71691,13840077808,bam;pab
store-lego-store-shuncheng-shopping-mall,LEGO® Store Shuncheng Shopping Mall,,official,,Asia,China,Kunming,"1FE1-15\16\17\2,Shuncheng Mall, Kunming, China",25.03994,102.71691,0871-65892718,bam;pab
store-lego-store-the-mix-c-kunshan,LEGO® Store The Mix C Kunshan,乐高(昆山万象汇店),official,,Asia,China,Kunshan,"L148,1266 Qianjingxi Road, Kunshan, China",31.38693,120.97647,0512-57826750,bam;pab
store-lego-store-lanzhou-center,LEGO® Store Lanzhou Center,,official,,Asia,China,Lanzhou,,36.05262,103.8395,17352222133,bam;pab
store-lego-store-wangfujing-shopping-mall,LEGO® Store Wangfujing Shopping mall,,official,,Asia,China,Luoyang,"Lichun Road,, Luoyang, China",34.66338,112.44346,13837122393,bam;pab
store-lego-store-mix-c-luzhou,LEGO® Store Mix C Luzhou,,official,,Asia,China,Luzhou,"1st Floor,MIXC, No.1,Section 1, Luzhou, China",28.87447,105.43851,0830-3897628,bam;pab
store-lego-store-fucheng-wanda,LEGO® Store Fucheng Wanda,,official,,Asia,China,Mianyang,"Wanda Plaza, 9 Huayuan Road, Mianyang, China",31.46027,104.71607,8168723381,
store-lego-store-deji-plaza,LEGO® Store Deji Plaza,,official,,Asia,China,Nanjing,"F635 Deji Plaza Phase II,, Nanjing, China",32.04383,118.77886,025-86777635,bam;pab
store-lego-store-golden-eagle-hubintiandi,LEGO® Store Golden Eagle Hubintiandi,,official,,Asia,China,Nanjing,,32.04383,118.77886,025-87720701,bam;pab
store-lego-store-king-mo,LEGO® Store KING MO,,official,,Asia,China,Nanjing,"1698 Shuanglong Avenue,, Nanjing, China",31.9713,118.80883,025-86153001,bam;pab
store-lego-store-nanjing-hanlogon,LEGO® Store Nanjing Hanlogon,,official,,Asia,China,Nanjing,"8 Taining Road,, Nanjing, China",32.04383,118.77886,025-57730750,bam;pab
store-lego-store-one-mall,LEGO® Store One Mall,,official,,Asia,China,Nanjing,"F1-38, 258 Jiangzhong East Rd., Nanjing, China",32.04383,118.77886,025-85655698,bam;pab
store-lego-store-rsun-plaza,LEGO® Store Rsun Plaza,,official,,Asia,China,Nanjing,"48 North Daqiao Road,, Nanjing, China",32.04383,118.77886,025-58876113,bam;pab
store-lego-store-wonder-city,LEGO® Store Wonder City,,official,,Asia,China,Nanjing,,32.04383,118.77886,,bam;pab
store-lego-store-the-mix-c-nanning,LEGO® Store The Mix C Nanning,,official,,Asia,China,Nanning,"136 Minzu Avenue,, Nanning, China",22.81577,108.31802,0771-5578234,bam;pab
store-lego-store-the-mix-c-nantong,LEGO® Store The Mix C Nantong,,official,,Asia,China,Nantong,"B1-L5, Beida St/Yongyi Road, Nantong, China",31.98279,120.89046,0531-55882531,bam;pab
store-lego-store-ningbo-yingzhou-mixc-city,LEGO® Store Ningbo Yingzhou Mixc City,,official,,Asia,China,Ningbo,"L121,351 Qianhubei Road,, Ningbo, China",29.86222,121.62039,13705714816,bam;pab
store-lego-store-raffles-city-ningbo,LEGO® Store Raffles City,乐高(来福士店),official,,Asia,China,Ningbo,"L135, 500 Dazha South Road, Ji, Ningbo, China",29.87196,121.54996,0574-87476302,
store-lego-store-yintai-city,LEGO® Store Yintai City,,official,,Asia,China,Ningbo,"399 Zhonghe Road,, Ningbo, China",29.8911,121.82137,0574-86820803,bam;pab
store-c-lego-certified-store-qingdao-laoshan-mixc-world-qing,LEGO® Certified Store Qingdao Laoshan MixC World,,official,,Asia,China,Qingdao,"L116, 深圳路101号 青岛崂山万象汇, 崂山区, Qingdao, China",36.11781,120.44316,,
store-lego-store-hisense-plaza,LEGO® Store Hisense Plaza,LEGO乐高授权专卖店(海信广场店),official,,Asia,China,Qingdao,"B1-0139 Hisense Plaza,, Qingdao, China",36.06632,120.37777,0532-66788033,bam;pab
store-lego-store-qingdao-vientiane-city,LEGO® Store Qingdao Vientiane City,乐高(宿迁路),official,,Asia,China,Qingdao,青岛市市南区万象城L125号,36.0661,120.3792,,
store-lego-store-sce-world-city-mall,LEGO® Store SCE World City Mall,,official,,Asia,China,Quanzhou,"69 Anji South Road, Quanzhou, China",24.87555,118.67236,13926596064,bam;pab
store-lego-store-bailian-nanqiao-shopping-mall,LEGO® Store Bailian Nanqiao Shopping Mall,,official,,Asia,China,Shanghai,"1F-20, 588, Baiqi Road,, Shanghai, China",31.23234,121.4691,021-67108879,bam;pab
store-lego-store-bailian-youyicheng-shopping-mall,LEGO® Store Bailian Youyicheng Shopping Mall,百联又一城购物中心,official,,Asia,China,Shanghai,"B1-1-011, 8 Songhu Road, Shanghai, China",31.23234,121.4691,021-65012280,bam;pab
store-lego-store-baoyang-powerlong,LEGO® Store Baoyang Powerlong,,official,,Asia,China,Shanghai,"669 Tongji road, Baoshan, Shanghai, China",31.23234,121.4691,021-66782286,bam;pab
store-lego-store-capitamall-luone,LEGO® Store CapitaMall LuOne,,official,,Asia,China,Shanghai,"L304, 123 Xujiahui Road,, Shanghai, China",31.23234,121.4691,021-63010698,bam;pab
store-lego-store-capitamall-minhang,LEGO® Store CapitaMall Minhang,乐高(凯德龙之梦购物中心莘庄店),official,,Asia,China,Shanghai,"1F-29, 6088 Humin Road,, Shanghai, China",31.23234,121.4691,021-54478216,bam;pab
store-lego-store-citic-wanda-plaza,LEGO® Store Citic Wanda Plaza,乐高,official,,Asia,China,Shanghai,"L1-1051,Shengxin/Shuangding Rd, Shanghai, China",31.23234,121.4691,021-59141921,bam;pab
store-lego-store-cloud-nine-mall,LEGO® Store Cloud Nine Mall,乐高(龙之梦购物公园长宁店),official,,Asia,China,Shanghai,"L1, 1018 Changning Road, Shanghai, China",31.23234,121.4691,021-62308571,bam;pab
store-lego-store-daning-life-hub,LEGO® Store Daning Life Hub,,official,,Asia,China,Shanghai,"Unit 5,1878 Gonghexin Road, Shanghai, China",31.23234,121.4691,021-66277397,bam;pab
store-lego-store-disneytown-shanghai,LEGO® Store Disneytown Shanghai,,official,,Asia,China,Shanghai,"申迪西路255弄660号和665号, 中国上海浦东新区2 201205, China",31.23234,121.4691,86 21 5033 3308,bam;pab
store-lego-store-global-harbour,LEGO® Store Global Harbour,,official,,Asia,China,Shanghai,,31.23234,121.4691,021-52680121,bam;pab
store-lego-store-grand-gateway-66,LEGO® Store Grand Gateway 66,乐高(港汇恒隆广场店),official,,Asia,China,Shanghai,"B107J, 1 Hongqiao Road, Shanghai, China",31.23234,121.4691,021-64283899,bam;pab
store-lego-store-hkri-taikoo-hui,LEGO® Store HKRI Taikoo Hui,乐高(太古汇店),official,,Asia,China,Shanghai,"L242, 789 Nanjing West Road, Shanghai, China",31.23234,121.4691,021-32035176,bam;pab
